event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show
9485387,2016-04-03T19:30:00-0500,2Cellos,Chicago Theatre,84.9,241.58,81,259.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,4392693,21
9486005,2016-09-02T13:00:00-0500,North Coast Music Festival - 3 DAY PASS,Union Park,186.31,195.0,7,29.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,173
9486485,2016-04-16T20:00:00-0500,Polica,Thalia Hall Chicago,70.82,57.9,1,6.0,Chicago,IL,Songkick Tickets,$27.42,0,4665213,34
9486565,2016-04-01T19:00:00-0500,Nicky Jam,Aragon Ballroom,123.12,135.0,13,76.0,Chicago,IL,Ticketmaster,$48.00,0,430967,19
9486802,2016-04-28T19:00:00-0500,Tech N9ne,Concord Music Hall,60.69,108.0,10,48.0,Chicago,IL,Songkick Tickets,$43.29,0,283009,46
9486891,2016-03-13T20:30:00-0500,Titus Andronicus,Thalia Hall Chicago,34.36,33.37,4,17.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,0
9487595,2016-04-19T17:30:00-0500,"Basement, Turnstile, Defeater, Colleen Green and more",Bottom Lounge,49.7,57.0,5,28.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,37
9490994,2016-03-18T20:00:00-0500,The Mavericks,Thalia Hall Chicago,60.3,90.0,4,20.0,Chicago,IL,Ticketweb,NoPriceClass,0,439914,5
9492173,2016-03-18T20:00:00-0500,Manic Focus,Concord Music Hall,45.55,122.0,8,36.0,Chicago,IL,Songkick Tickets,$26.19,0,5079143,5
9499233,2016-04-08T19:00:00-0500,The Expendables,Bottom Lounge,36.19,52.44,7,35.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,430327,26
9499234,2016-04-14T20:00:00-0500,Father John Misty,Riviera Theatre (Chicago),53.24,1999.9,44,184.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,5113323,32
9500601,2016-04-30T20:00:00-0500,White Denim,Thalia Hall Chicago,56.78,100.0,9,41.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,589804,48
9500866,2016-04-21T19:00:00-0500,The Avett Brothers,Chicago Theatre,82.74,5000.0,162,547.0,Chicago,IL,Ticketmaster,$45.00,0,348455,39
9501031,2016-03-25T18:30:00-0500,The Cult,House of Blues Chicago,35.42,150.0,26,132.0,Chicago,IL,Live Nation,NoPriceClass,0,397363,12
9501275,2016-04-07T18:00:00-0500,Parachute,House of Blues Chicago,47.97,58.67,7,41.0,Chicago,IL,Live Nation,NoPriceClass,0,9315,25
